model_uuid,model_config_uuid,model_classpath,hyperparameters,experiment_uuid,performance_metric,fairness_metric,alpha,sampler,dataset,performance_val,fairness_val,performance_test,fairness_test,task_type
d50b00b56474435b5002c5a77c531b4d,e2f4a3559d388d946761208ec65ce5b8,lightgbm.LGBMClassifier,"{'n_jobs': -3, 'max_depth': 2, 'num_leaves': 396, 'n_estimators': 2998, 'random_state': 32, 'boosting_type': 'gbdt', 'enable_bundle': False, 'learning_rate': 0.25855923079156534, 'min_child_samples': 100}",59edd71667175e38e0749ef2796e65b7,precision,sex_min_tpr_disparity,1.0,TPESampler,Adult flipped,0.99397,0.57718,0.9912,0.58969,TPESampler
dd7430650deb3f3a6e50eb06e0c8a53c,46362360751812fe89de23534de0689c,lightgbm.LGBMClassifier,"{'n_jobs': -3, 'max_depth': 16, 'num_leaves': 48, 'n_estimators': 2676, 'random_state': 32, 'boosting_type': 'dart', 'enable_bundle': False, 'learning_rate': 0.12436353219875597, 'min_child_samples': 19}",d8136e89f79a87ebdbde128b44b00e73,recall,age_min_fpr_disparity,0.5,RandomSampler,CapitalOneUK,0.64209,0.55231,0.69537,0.56315,RandomSampler
5b829b80eef3bcf26e46f3a476e5cd4d,2cde71c4bc54e7f848e32bfe42255917,lightgbm.LGBMClassifier,"{'n_jobs': -3, 'max_depth': 7, 'num_leaves': 93, 'n_estimators': 200, 'random_state': 33, 'boosting_type': 'gbdt', 'enable_bundle': False, 'learning_rate': 0.06300033943843454, 'min_child_samples': 69}",f12fd26931bd95fe6f7e6f80d3c69470,precision,sex_min_tpr_disparity,1.0,TPESampler,Adult flipped,0.99517,0.54529,0.99243,0.55849,TPESampler
3be12d58be0ced6ba4d00afc5ec58208,d4c428cb1a1197d8fb1cb50a9dbdda79,sklearn.ensemble.RandomForestClassifier,"{'n_jobs': -3, 'criterion': 'gini', 'max_depth': 12, 'max_features': 'sqrt', 'n_estimators': 15128, 'random_state': 34, 'min_samples_leaf': 10, 'min_samples_split': 10}",ec411474d44ac513a65afcb80d22ef9c,precision,sex_min_tpr_disparity,1.0,TPESampler,Adult flipped,0.99357,0.53387,0.99022,0.54593,TPESampler
5ac91c4d474aaf5e667c14fd48841604,61fbea7a52244b004db685756da1855a,lightgbm.LGBMClassifier,"{'n_jobs': -3, 'max_depth': 2, 'num_leaves': 47, 'n_estimators': 7411, 'random_state': 33, 'boosting_type': 'gbdt', 'enable_bundle': False, 'learning_rate': 0.0578775793988848, 'min_child_samples': 14}",ab755ae85bc67dcc31bdeb4925ab8964,recall,age_min_fpr_disparity,0.5,RandomSampler,CapitalOneUK,0.56568,0.69322,0.59254,0.77303,RandomSampler
f6d6393201b7555c4223e8706d4bc12c,f591db8e07d6df49c248db36054ee893,lightgbm.LGBMClassifier,"{'n_jobs': -3, 'max_depth': 6, 'num_leaves': 10, 'n_estimators': 6529, 'random_state': 34, 'boosting_type': 'dart', 'enable_bundle': False, 'learning_rate': 0.36007373143797433, 'min_child_samples': 170}",8d9c426edc0f7c4893884f254fab7106,recall,age_min_fpr_disparity,0.5,RandomSampler,CapitalOneUK,0.58713,0.53008,0.60411,0.56416,RandomSampler
ec58c90b824a4bba9cc0e97860bc9c2c,3f88592b506b0dd155cdbaa9ef557d6b,lightgbm.LGBMClassifier,"{'n_jobs': -3, 'max_depth': 19, 'num_leaves': 33, 'n_estimators': 936, 'random_state': 35, 'boosting_type': 'goss', 'enable_bundle': False, 'learning_rate': 0.36321574803858186, 'min_child_samples': 29}",b3eb7d53fdd0b529d5184699a4e97b2e,recall,age_min_fpr_disparity,0.5,RandomSampler,CapitalOneUK,0.56702,0.57944,0.60026,0.58985,RandomSampler
c5fd9da005a8659b99d0374de151212d,74d612725d98d42df875dfb57d458fb3,lightgbm.LGBMClassifier,"{'n_jobs': -3, 'max_depth': 9, 'num_leaves': 484, 'n_estimators': 4256, 'random_state': 36, 'boosting_type': 'goss', 'enable_bundle': False, 'learning_rate': 0.07021240077295063, 'min_child_samples': 12}",e99f3e512cdfc145aa324bc9eb532156,recall,age_min_fpr_disparity,0.5,RandomSampler,CapitalOneUK,0.59786,0.65337,0.56941,0.67045,RandomSampler
d8ccd9445f488572516e5ece96e24100,dff9ce952ad66b099309992c9de1beb7,lightgbm.LGBMClassifier,"{'n_jobs': -3, 'max_depth': 6, 'num_leaves': 446, 'n_estimators': 71, 'random_state': 37, 'boosting_type': 'gbdt', 'enable_bundle': False, 'learning_rate': 0.30525813441511496, 'min_child_samples': 16}",201af185021b7a146861133d9e03cf3e,recall,age_min_fpr_disparity,0.5,RandomSampler,CapitalOneUK,0.59249,0.64095,0.5874,0.81258,RandomSampler
2dda379627b4e8b1023a23206a9455c9,567d4b61d64eab12d6591fb9f441fcde,lightgbm.LGBMClassifier,"{'n_jobs': -3, 'max_depth': 2, 'num_leaves': 20, 'n_estimators': 334, 'random_state': 38, 'boosting_type': 'goss', 'enable_bundle': False, 'learning_rate': 0.07515118125798696, 'min_child_samples': 8}",e6519c9ff9a75a0ed884947a662da690,recall,age_min_fpr_disparity,0.5,RandomSampler,CapitalOneUK,0.6622,0.60058,0.68766,0.6611,RandomSampler
155bef763a2a56102181bcf0ea27c824,dba6ec1b3f77b266ad1ca574e202c493,lightgbm.LGBMClassifier,"{'n_jobs': -3, 'max_depth': 18, 'num_leaves': 38, 'n_estimators': 1926, 'random_state': 39, 'boosting_type': 'gbdt', 'enable_bundle': False, 'learning_rate': 0.2016284248231058, 'min_child_samples': 94}",ccdbd7836891e14352fc7bf6a1ff161d,recall,age_min_fpr_disparity,0.5,RandomSampler,CapitalOneUK,0.63673,0.66106,0.65296,0.67519,RandomSampler
f942a1cb3d7d8dffdb63468d4a562144,3c516ab8100e5dd29ed7c530543dba8b,lightgbm.LGBMClassifier,"{'n_jobs': -3, 'max_depth': 9, 'num_leaves': 120, 'n_estimators': 1287, 'random_state': 40, 'boosting_type': 'dart', 'enable_bundle': False, 'learning_rate': 0.06755893940252318, 'min_child_samples': 7}",51b04c95852a7501aeec1c167d56a27f,recall,age_min_fpr_disparity,0.5,RandomSampler,CapitalOneUK,0.64879,0.52832,0.6581,0.55218,RandomSampler
190f4ab4cc9ce74f0bb4b6440ff48fec,e49d252d5be9d0db7157c339ba0a5778,sklearn.ensemble.RandomForestClassifier,"{'n_jobs': -3, 'criterion': 'entropy', 'max_depth': 14, 'max_features': 'sqrt', 'n_estimators': 3504, 'random_state': 35, 'min_samples_leaf': 3, 'min_samples_split': 5}",56b24345b235f4c04b99558483c3ba2e,precision,sex_min_tpr_disparity,1.0,TPESampler,Adult flipped,0.99397,0.52954,0.98985,0.5359,TPESampler
39cba0d322c59ffb063405f85428dcbf,8ca76f8bf1f6747661b312028af0d41d,lightgbm.LGBMClassifier,"{'n_jobs': -3, 'max_depth': 3, 'num_leaves': 782, 'n_estimators': 3293, 'random_state': 41, 'boosting_type': 'gbdt', 'enable_bundle': False, 'learning_rate': 0.024615910327217955, 'min_child_samples': 64}",02cb66517b50de2e03dfd96ea14c7b2b,recall,age_min_fpr_disparity,0.5,RandomSampler,CapitalOneUK,0.64075,0.59043,0.72108,0.67456,RandomSampler
533b43c124d74369ad60c79e34e21a91,54acb95ec151cb88854bb018f4d27ed6,lightgbm.LGBMClassifier,"{'n_jobs': -3, 'max_depth': 3, 'num_leaves': 93, 'n_estimators': 51, 'random_state': 42, 'boosting_type': 'goss', 'enable_bundle': False, 'learning_rate': 0.24276328278385154, 'min_child_samples': 33}",a6c0d773487e0eb486c8147039e6bc01,recall,age_min_fpr_disparity,0.5,RandomSampler,CapitalOneUK,0.60188,0.93183,0.63496,0.84672,RandomSampler
08636d8a8e3364e4f9cc21a8951f80aa,f63ebedb6cee168021f0c3fba669c1d1,lightgbm.LGBMClassifier,"{'n_jobs': -3, 'max_depth': 6, 'num_leaves': 330, 'n_estimators': 428, 'random_state': 43, 'boosting_type': 'gbdt', 'enable_bundle': False, 'learning_rate': 0.21794552721948546, 'min_child_samples': 38}",c1ea74aa777f3c9d0d8dda60b02db72d,recall,age_min_fpr_disparity,0.5,RandomSampler,CapitalOneUK,0.60992,0.63241,0.62725,0.69894,RandomSampler
ac147ba49a092deaa3d026653d8e2a49,538ba0906a0263726a36f0efce8cdb68,lightgbm.LGBMClassifier,"{'n_jobs': -3, 'max_depth': 10, 'num_leaves': 23, 'n_estimators': 2124, 'random_state': 44, 'boosting_type': 'dart', 'enable_bundle': False, 'learning_rate': 0.031180698485559637, 'min_child_samples': 14}",501c6317da50809a4429740a872e38a5,recall,age_min_fpr_disparity,0.5,RandomSampler,CapitalOneUK,0.68901,0.45698,0.70951,0.48065,RandomSampler
271578c59dea4947f321badb6acf4e76,5c34f7756bfeb754c81ccc73ccb48932,lightgbm.LGBMClassifier,"{'n_jobs': -3, 'max_depth': 4, 'num_leaves': 30, 'n_estimators': 6434, 'random_state': 36, 'boosting_type': 'gbdt', 'enable_bundle': False, 'learning_rate': 0.021440543275826708, 'min_child_samples': 211}",c76633f56fc44bf5fbf71d8c0f8218bf,precision,sex_min_tpr_disparity,1.0,TPESampler,Adult flipped,0.99517,0.57811,0.99245,0.59174,TPESampler
acc455da64fac9146cdc8a19c388fda6,f07132d5d502b2a91771c27b802740ee,lightgbm.LGBMClassifier,"{'n_jobs': -3, 'max_depth': 11, 'num_leaves': 67, 'n_estimators': 143, 'random_state': 37, 'boosting_type': 'gbdt', 'enable_bundle': False, 'learning_rate': 0.049377127970201676, 'min_child_samples': 139}",bc0bcae24cb5eb93b4374072440845ce,precision,sex_min_tpr_disparity,1.0,TPESampler,Adult flipped,0.99517,0.54618,0.99289,0.54765,TPESampler
497b13ff884296fe78d710abf7334da2,c4091be7e5841235d8a2d380e1b54afa,sklearn.ensemble.RandomForestClassifier,"{'n_jobs': -3, 'criterion': 'entropy', 'max_depth': 24, 'max_features': 'sqrt', 'n_estimators': 2006, 'random_state': 30, 'min_samples_leaf': 21, 'min_samples_split': 3}",0c3f576de33fa13da4e6fb507c596391,recall,age_min_fpr_disparity,1.0,TPESampler,CapitalOneUK,0.69303,0.30327,0.69537,0.33763,TPESampler
a6b03eed0024202b80d8288505d87efa,78e694efb599fd8bd57ee21917533b45,lightgbm.LGBMClassifier,"{'n_jobs': -3, 'max_depth': 6, 'num_leaves': 68, 'n_estimators': 210, 'random_state': 38, 'boosting_type': 'gbdt', 'enable_bundle': False, 'learning_rate': 0.03837615629066781, 'min_child_samples': 19}",26cd9a86c9318788b71967d1dfb8676a,precision,sex_min_tpr_disparity,1.0,TPESampler,Adult flipped,0.99357,0.54974,0.99305,0.56414,TPESampler
a8376b80f305e55fa6e7f2abfe374a26,45881620e772e9f56479b32e47d97d7e,sklearn.ensemble.RandomForestClassifier,"{'n_jobs': -3, 'criterion': 'gini', 'max_depth': 38, 'max_features': 'log2', 'n_estimators': 14937, 'random_state': 31, 'min_samples_leaf': 9, 'min_samples_split': 108}",121f22cb1e31eae79d9381735bb41c61,recall,age_min_fpr_disparity,1.0,TPESampler,CapitalOneUK,0.6689,0.23609,0.66067,0.25672,TPESampler
6766d2bbad4e192412f22c40ea4db95f,3a5230e631433db21e3cced6bb7217c0,lightgbm.LGBMClassifier,"{'n_jobs': -3, 'max_depth': 12, 'num_leaves': 10, 'n_estimators': 274, 'random_state': 32, 'boosting_type': 'gbdt', 'enable_bundle': False, 'learning_rate': 0.03329412976200801, 'min_child_samples': 5}",fe18cd16254e998bb008b4bb2fa71dc5,recall,age_min_fpr_disparity,1.0,TPESampler,CapitalOneUK,0.69437,0.39389,0.68252,0.43407,TPESampler
7a2abf29e8b8c28f06e458d7a6f6e959,1fed754e1df789d52a0c5447b7af0866,sklearn.ensemble.RandomForestClassifier,"{'n_jobs': -3, 'criterion': 'entropy', 'max_depth': 19, 'max_features': 'sqrt', 'n_estimators': 1558, 'random_state': 33, 'min_samples_leaf': 2, 'min_samples_split': 9}",f6c77f790b6ac83080bc81c4cb113b17,recall,age_min_fpr_disparity,1.0,TPESampler,CapitalOneUK,0.69303,0.31078,0.69152,0.34254,TPESampler
66bb1c16878d40e1cd53796762c107a6,664d449bf12e299539260654b803d6e1,sklearn.ensemble.RandomForestClassifier,"{'n_jobs': -3, 'criterion': 'entropy', 'max_depth': 20, 'max_features': 'sqrt', 'n_estimators': 109, 'random_state': 39, 'min_samples_leaf': 2, 'min_samples_split': 10}",c8be921efd1bcc5861a360122fee3ac5,precision,sex_min_tpr_disparity,1.0,TPESampler,Adult flipped,0.99357,0.53911,0.98976,0.54158,TPESampler
e500628583c5e2175706d47d62ff7d65,18ce882d5fcb1ac7c089ce0e1517b43c,sklearn.ensemble.RandomForestClassifier,"{'n_jobs': -3, 'criterion': 'entropy', 'max_depth': 46, 'max_features': 'log2', 'n_estimators': 19802, 'random_state': 34, 'min_samples_leaf': 11, 'min_samples_split': 2}",741e315798c8470b4183def172a2699d,recall,age_min_fpr_disparity,1.0,TPESampler,CapitalOneUK,0.69303,0.29654,0.69537,0.33109,TPESampler
edc59f4d13cb70a3f29842cf09276fc6,77b37e2ce9f333baa44650a123c92a08,lightgbm.LGBMClassifier,"{'n_jobs': -3, 'max_depth': 2, 'num_leaves': 12, 'n_estimators': 786, 'random_state': 35, 'boosting_type': 'dart', 'enable_bundle': False, 'learning_rate': 0.1281679873914115, 'min_child_samples': 32}",6b57c07e507dd3c61045958bb2414866,recall,age_min_fpr_disparity,1.0,TPESampler,CapitalOneUK,0.69303,0.32669,0.67995,0.35562,TPESampler
c4ac3c039acdee57c7282c37338097ba,aa7304c37036cbf4ce5ded2589f5ed78,fairautoml.wrappers.nn.FeedForwardClassifier,"{'n_jobs': -3, 'batch_size': 2048, 'max_epochs': 125, 'random_state': 40, 'optimizer__lr': 0.0036921779501726815, 'model__dropout': 0.23189630311480058, 'model__input_dim': 106, 'optimizer__betas': [0.9, 0.999], 'optimizer__amsgrad': True, 'model__hidden_layers': [200, 200], 'model__use_batch_norm': True, 'optimizer__weight_decay': 0}",8327b842c531469f93af634a7991315e,precision,sex_min_tpr_disparity,1.0,TPESampler,Adult flipped,0.99437,0.55784,0.99133,0.55985,TPESampler
619f91564299d1f3c295fbadd21186b6,c55a4579dd2d49149ff2f1f05fb15f27,sklearn.ensemble.RandomForestClassifier,"{'n_jobs': -3, 'criterion': 'entropy', 'max_depth': 17, 'max_features': 'sqrt', 'n_estimators': 102, 'random_state': 36, 'min_samples_leaf': 4, 'min_samples_split': 17}",967b86c46f1800afb74e34d310c9007a,recall,age_min_fpr_disparity,1.0,TPESampler,CapitalOneUK,0.67426,0.28172,0.66967,0.30818,TPESampler
23c968a86dcf74e8d1b2dc8d0e3757a3,d2ab793e007e387d006a9a0d08b1e03d,sklearn.ensemble.RandomForestClassifier,"{'n_jobs': -3, 'criterion': 'entropy', 'max_depth': 22, 'max_features': 'sqrt', 'n_estimators': 3679, 'random_state': 37, 'min_samples_leaf': 3, 'min_samples_split': 23}",2ea26cab6d642285bc2dc1d1301d89cb,recall,age_min_fpr_disparity,1.0,TPESampler,CapitalOneUK,0.70241,0.33741,0.70823,0.39212,TPESampler
e9020ac49951975d9b85d1f9aa21e84b,1770269d59647c98a450163b9e78fe06,sklearn.ensemble.RandomForestClassifier,"{'n_jobs': -3, 'criterion': 'entropy', 'max_depth': 5, 'max_features': 'log2', 'n_estimators': 19360, 'random_state': 41, 'min_samples_leaf': 2, 'min_samples_split': 113}",cfe8f0e13bd367dfaf1f8129c5ec7e0c,precision,sex_min_tpr_disparity,1.0,TPESampler,Adult flipped,0.99237,0.51673,0.98883,0.51929,TPESampler
ba108caae9bf2867716ecf04932c47ff,5774f48cf979f0df1c62f96892c836ee,lightgbm.LGBMClassifier,"{'n_jobs': -3, 'max_depth': 7, 'num_leaves': 205, 'n_estimators': 52, 'random_state': 42, 'boosting_type': 'gbdt', 'enable_bundle': False, 'learning_rate': 0.2731514417025561, 'min_child_samples': 40}",825e6a1c12c56af38cfd60e85f33c222,precision,sex_min_tpr_disparity,1.0,TPESampler,Adult flipped,0.99557,0.56974,0.99254,0.58089,TPESampler
41cabb334555c7bdb1759083e9e1f30b,7fe2516515608ce300a9ca760dbbc916,sklearn.ensemble.RandomForestClassifier,"{'n_jobs': -3, 'criterion': 'gini', 'max_depth': 15, 'max_features': 'sqrt', 'n_estimators': 1328, 'random_state': 38, 'min_samples_leaf': 7, 'min_samples_split': 26}",eec0eb3f4b808bb7a9324dd553fda22e,recall,age_min_fpr_disparity,1.0,TPESampler,CapitalOneUK,0.66622,0.26852,0.66195,0.29484,TPESampler
3f2dbd097f3717499e02e99215801382,81c970d55ccac4a63936cf210ffb3026,sklearn.ensemble.RandomForestClassifier,"{'n_jobs': -3, 'criterion': 'gini', 'max_depth': 21, 'max_features': 'sqrt', 'n_estimators': 3845, 'random_state': 39, 'min_samples_leaf': 2, 'min_samples_split': 2}",18dc295336443ab237b9188cbede1fc0,recall,age_min_fpr_disparity,1.0,TPESampler,CapitalOneUK,0.68901,0.32137,0.68252,0.36788,TPESampler
5667eb3713499f59a614f7bcc937fa58,2b3475405588a0789d832853874ce1dc,sklearn.ensemble.RandomForestClassifier,"{'n_jobs': -3, 'criterion': 'gini', 'max_depth': 5, 'max_features': 'sqrt', 'n_estimators': 1748, 'random_state': 43, 'min_samples_leaf': 5, 'min_samples_split': 2}",e7e49dfa81484b15c63c50ffe8c98410,precision,sex_min_tpr_disparity,1.0,TPESampler,Adult flipped,0.99317,0.52182,0.98965,0.52449,TPESampler
2b6a5f48ecf0ee61528cfb4fedf9402d,d2836af706cecca1176ef168e96b35ac,sklearn.ensemble.RandomForestClassifier,"{'n_jobs': -3, 'criterion': 'entropy', 'max_depth': 47, 'max_features': 'log2', 'n_estimators': 18623, 'random_state': 40, 'min_samples_leaf': 5, 'min_samples_split': 2}",8c72dcc5d13a275f0fe08aacdbc34795,recall,age_min_fpr_disparity,1.0,TPESampler,CapitalOneUK,0.68499,0.2627,0.6838,0.2864,TPESampler
75d908e4fc7ce5999d3e430647451480,8865d05f2198e4c7c234f548ae375e7b,sklearn.ensemble.RandomForestClassifier,"{'n_jobs': -3, 'criterion': 'gini', 'max_depth': 10, 'max_features': 'log2', 'n_estimators': 8066, 'random_state': 44, 'min_samples_leaf': 3, 'min_samples_split': 26}",117df5134b71cedd10582c3e923e28a6,precision,sex_min_tpr_disparity,1.0,TPESampler,Adult flipped,0.99397,0.52267,0.98972,0.53301,TPESampler
4899b2a5849636cc7fea61cfeaa948bd,417162ae5b4cdcab59ed3726dcd4bf63,sklearn.ensemble.RandomForestClassifier,"{'n_jobs': -3, 'criterion': 'entropy', 'max_depth': 50, 'max_features': 'sqrt', 'n_estimators': 15882, 'random_state': 41, 'min_samples_leaf': 2, 'min_samples_split': 46}",2fb8a6b1ea4221db163e09393e69d84a,recall,age_min_fpr_disparity,1.0,TPESampler,CapitalOneUK,0.68231,0.27071,0.67738,0.29328,TPESampler
f2f676a7dd7d0aa5fa505f2f7cd21ce0,ae0dce889987df5a096edb2dd73164de,lightgbm.LGBMClassifier,"{'n_jobs': -3, 'max_depth': 4, 'num_leaves': 13, 'n_estimators': 653, 'random_state': 30, 'boosting_type': 'goss', 'enable_bundle': False, 'learning_rate': 0.0334076816493795, 'min_child_samples': 11}",1f21186abf988aef6655242db72671de,precision,sex_min_tpr_disparity,1.0,RandomSampler,Adult flipped,0.99397,0.55784,0.99164,0.57508,RandomSampler
29a0868131fe366fdad1111b6f5fb321,948fbc8a99df7120f472285d3de026ec,lightgbm.LGBMClassifier,"{'n_jobs': -3, 'max_depth': 10, 'num_leaves': 22, 'n_estimators': 177, 'random_state': 31, 'boosting_type': 'gbdt', 'enable_bundle': False, 'learning_rate': 0.13694446218405362, 'min_child_samples': 160}",0b493ac7bc5278f0e0eb8b981d2a8cd2,precision,sex_min_tpr_disparity,1.0,RandomSampler,Adult flipped,0.99637,0.5633,0.99336,0.57818,RandomSampler
d65b047585c268e4687c3fe11f7c9c30,5660c0f360de6dd3bdb8aeb86ef2e8b1,sklearn.ensemble.RandomForestClassifier,"{'n_jobs': -3, 'criterion': 'gini', 'max_depth': 34, 'max_features': 'log2', 'n_estimators': 2376, 'random_state': 42, 'min_samples_leaf': 17, 'min_samples_split': 6}",9b38355c273e828d2dee25341db4df96,recall,age_min_fpr_disparity,1.0,TPESampler,CapitalOneUK,0.68767,0.31455,0.68766,0.35039,TPESampler
f7c5631c6f6591fdf24a25b920197683,7c2724b08a0dbfc0c59dd1f7b41cd52d,sklearn.ensemble.RandomForestClassifier,"{'n_jobs': -3, 'criterion': 'entropy', 'max_depth': 22, 'max_features': 'log2', 'n_estimators': 441, 'random_state': 43, 'min_samples_leaf': 2, 'min_samples_split': 4}",499f80ceb03791425c0abe3cfbd685e9,recall,age_min_fpr_disparity,1.0,TPESampler,CapitalOneUK,0.68633,0.24825,0.67866,0.27595,TPESampler
6695c6bd73f30a895c5479c4663548a4,fd65b2020b2dd4c233dba8bf992ea2bb,lightgbm.LGBMClassifier,"{'n_jobs': -3, 'max_depth': 4, 'num_leaves': 80, 'n_estimators': 670, 'random_state': 44, 'boosting_type': 'dart', 'enable_bundle': False, 'learning_rate': 0.11858757699919607, 'min_child_samples': 75}",5292a534789898354b59be0f8e70b80b,recall,age_min_fpr_disparity,1.0,TPESampler,CapitalOneUK,0.68901,0.40032,0.71594,0.4217,TPESampler
24c425bee31b16bf79712e88deb7d8f3,fae42f045507b833c4bdbe726db11f74,sklearn.ensemble.RandomForestClassifier,"{'n_jobs': -3, 'criterion': 'gini', 'max_depth': 13, 'max_features': 'sqrt', 'n_estimators': 1312, 'random_state': 32, 'min_samples_leaf': 6, 'min_samples_split': 3}",22a101ad4a8e08109af2394a4ed0870a,precision,sex_min_tpr_disparity,1.0,RandomSampler,Adult flipped,0.99397,0.53127,0.99024,0.54178,RandomSampler
998a5aff169a96daffc76ec7e51b1599,262f05efa15d63614fd984248e0708ff,sklearn.ensemble.RandomForestClassifier,"{'n_jobs': -3, 'criterion': 'entropy', 'max_depth': 19, 'max_features': 'log2', 'n_estimators': 85, 'random_state': 30, 'min_samples_leaf': 23, 'min_samples_split': 28}",b6457dc9125636fb82352b9d6b075584,recall,age_min_fpr_disparity,1.0,RandomSampler,CapitalOneUK,0.6756,0.25473,0.64524,0.26867,RandomSampler
fbeef67c97f07f04db8cb955a86703c3,a92bf162b0daff892346f723b4e5e26f,lightgbm.LGBMClassifier,"{'n_jobs': -3, 'max_depth': 3, 'num_leaves': 316, 'n_estimators': 2836, 'random_state': 31, 'boosting_type': 'dart', 'enable_bundle': False, 'learning_rate': 0.06437766359223927, 'min_child_samples': 87}",780e99f7899cd8a164028b7df6a739e6,recall,age_min_fpr_disparity,1.0,RandomSampler,CapitalOneUK,0.68499,0.48406,0.71594,0.56089,RandomSampler
6b38b08fdd15e21b9f7a8c61c065c598,b18ba5e8b83730e6a3ec1c324500b5a1,lightgbm.LGBMClassifier,"{'n_jobs': -3, 'max_depth': 3, 'num_leaves': 300, 'n_estimators': 1593, 'random_state': 32, 'boosting_type': 'dart', 'enable_bundle': False, 'learning_rate': 0.11879814621526, 'min_child_samples': 83}",02115c01034e1b6724b54c13d860a5a7,recall,age_min_fpr_disparity,1.0,RandomSampler,CapitalOneUK,0.68231,0.46455,0.71594,0.56321,RandomSampler
9785f85010b6ee5fb653d53f14c58bdd,825a05d594b293d4352729ca4d2de172,sklearn.ensemble.RandomForestClassifier,"{'n_jobs': -3, 'criterion': 'entropy', 'max_depth': 25, 'max_features': 'sqrt', 'n_estimators': 7297, 'random_state': 33, 'min_samples_leaf': 2, 'min_samples_split': 5}",f27bb33ddeb71fd4a08364889b0bcc9c,recall,age_min_fpr_disparity,1.0,RandomSampler,CapitalOneUK,0.69705,0.35597,0.70437,0.41467,RandomSampler
6786bfbda50b84b55b00b7ea48926f14,e8aac4aadd45ce43c192af011726961a,lightgbm.LGBMClassifier,"{'n_jobs': -3, 'max_depth': 4, 'num_leaves': 181, 'n_estimators': 596, 'random_state': 33, 'boosting_type': 'gbdt', 'enable_bundle': False, 'learning_rate': 0.08334052658095195, 'min_child_samples': 48}",4db013cb64c39e8d746b8a47587da4f6,precision,sex_min_tpr_disparity,1.0,RandomSampler,Adult flipped,0.99477,0.56513,0.99369,0.57535,RandomSampler
30601af60eff444452e41ae684e81995,a0ec82a4da8285dff6f193ea6bedfe1c,lightgbm.LGBMClassifier,"{'n_jobs': -3, 'max_depth': 17, 'num_leaves': 709, 'n_estimators': 149, 'random_state': 34, 'boosting_type': 'goss', 'enable_bundle': False, 'learning_rate': 0.050819067734759076, 'min_child_samples': 53}",993630c1dc84729d139e54b25f0d94ff,recall,age_min_fpr_disparity,1.0,RandomSampler,CapitalOneUK,0.67024,0.54605,0.67352,0.60787,RandomSampler
94f6b4866c916400c269dd37f256971f,769850ea5e71b8d2b2848531613a6a0d,sklearn.ensemble.RandomForestClassifier,"{'n_jobs': -3, 'criterion': 'entropy', 'max_depth': 27, 'max_features': 'log2', 'n_estimators': 621, 'random_state': 35, 'min_samples_leaf': 8, 'min_samples_split': 15}",0214d5bc68663fd954cd36d38d6a6484,recall,age_min_fpr_disparity,1.0,RandomSampler,CapitalOneUK,0.69035,0.2569,0.6838,0.27944,RandomSampler
7e1fb5817ec7ef81ad9ef509d6e82d17,cffee8f78088c514dd80805fd1e4e809,lightgbm.LGBMClassifier,"{'n_jobs': -3, 'max_depth': 12, 'num_leaves': 42, 'n_estimators': 831, 'random_state': 36, 'boosting_type': 'dart', 'enable_bundle': False, 'learning_rate': 0.026985426566084676, 'min_child_samples': 5}",949578a7d12c463e26a9c354c7d9bf09,recall,age_min_fpr_disparity,1.0,RandomSampler,CapitalOneUK,0.68499,0.42713,0.67095,0.41936,RandomSampler
ce9054bceb4fb647108238a83fd48db8,b08ef1cd812314d8cdba158a60d7e3dd,lightgbm.LGBMClassifier,"{'n_jobs': -3, 'max_depth': 13, 'num_leaves': 258, 'n_estimators': 261, 'random_state': 34, 'boosting_type': 'dart', 'enable_bundle': False, 'learning_rate': 0.05615015343455393, 'min_child_samples': 5}",d06ff0e32b8bd44d159661e30374a8cb,precision,sex_min_tpr_disparity,1.0,RandomSampler,Adult flipped,0.99397,0.5633,0.9918,0.56564,RandomSampler
f2bd7764a4a494d213105c4afeb67b76,631967973b3b043dff0c32b0f2357dc3,sklearn.ensemble.RandomForestClassifier,"{'n_jobs': -3, 'criterion': 'entropy', 'max_depth': 30, 'max_features': 'sqrt', 'n_estimators': 6792, 'random_state': 37, 'min_samples_leaf': 2, 'min_samples_split': 4}",99316f349c893d7f6a1aa7604cc43abc,recall,age_min_fpr_disparity,1.0,RandomSampler,CapitalOneUK,0.68499,0.32669,0.69023,0.35125,RandomSampler
5d6cb4664e7feccc7fdac4e528384d29,b6d73caf74b529c0ee526b22006a2506,sklearn.ensemble.RandomForestClassifier,"{'n_jobs': -3, 'criterion': 'entropy', 'max_depth': 20, 'max_features': 'log2', 'n_estimators': 2755, 'random_state': 38, 'min_samples_leaf': 7, 'min_samples_split': 5}",ef14608a87fad615dda10e28dd72b9bf,recall,age_min_fpr_disparity,1.0,RandomSampler,CapitalOneUK,0.69169,0.29356,0.69152,0.33306,RandomSampler
52d12b9e538573f8fd282045467bb9d0,68d21e8145a4e8677736ecbb0a34bcbc,lightgbm.LGBMClassifier,"{'n_jobs': -3, 'max_depth': 2, 'num_leaves': 76, 'n_estimators': 1941, 'random_state': 35, 'boosting_type': 'dart', 'enable_bundle': False, 'learning_rate': 0.10837595485021471, 'min_child_samples': 6}",fea97250ff39923bf9a8f99f7ab36a51,precision,sex_min_tpr_disparity,1.0,RandomSampler,Adult flipped,0.99437,0.54263,0.99225,0.54974,RandomSampler
